Date,ACWI,AGG,MTUM,QUAL,USMV
2016-04-19,47.751129150390625,84.04907989501953,65.38603210449219,57.58070755004883,37.11534118652344
2016-04-20,47.70985412597656,83.84452056884766,65.50157165527344,57.53773880004883,36.907005310058594
2016-04-21,47.47873306274414,83.73090362548828,65.07506561279297,57.20262145996094,36.46537399291992
2016-04-22,47.47048568725586,83.73844909667969,64.65744018554688,57.15105438232422,36.582035064697266
2016-04-25,47.297142028808594,83.64752960205078,64.77297973632812,57.108089447021484,36.665374755859375
2016-04-26,47.462223052978516,83.60964965820312,64.70188903808594,57.194007873535156,36.64035415649414
2016-04-27,47.53651809692383,83.8597183227539,64.69300842285156,57.228397369384766,36.765342712402344
2016-04-28,47.09903335571289,84.02637481689453,64.43531799316406,56.69564437866211,36.59868240356445
2016-04-29,46.89267349243164,84.01880645751953,64.54193878173828,56.16288757324219,36.473697662353516
2016-05-02,47.181575775146484,83.96185302734375,65.35938262939453,56.66985321044922,36.790348052978516
2016-05-03,46.50473403930664,84.11365509033203,64.91513061523438,56.22303771972656,36.665374755859375
2016-05-04,46.06724548339844,84.15166473388672,64.85291290283203,55.870723724365234,36.707008361816406
2016-05-05,46.07550811767578,84.36418151855469,64.74633026123047,55.896507263183594,36.732025146484375
2016-05-06,46.20756530761719,84.23511505126953,65.15504455566406,56.02539825439453,36.84868621826172
2016-05-09,46.10026168823242,84.28826141357422,65.61705017089844,56.145694732666016,37.007015228271484
2016-05-10,46.76061248779297,84.32625579833984,66.4967041015625,56.78157424926758,37.31533432006836
2016-05-11,46.42219543457031,84.32625579833984,65.77699279785156,56.18006134033203,37.007015228271484
2016-05-12,46.4139289855957,84.25028991699219,65.9369125366211,56.29179000854492,37.123661041259766
2016-05-13,45.89390182495117,84.40975189208984,65.57263946533203,55.79339599609375,36.873680114746094
2016-05-16,46.44694137573242,84.26551055908203,65.99910736083984,56.326148986816406,37.190338134765625
2016-05-17,46.092010498046875,84.15166473388672,65.08395385742188,55.80198287963867,36.68201446533203
2016-05-18,46.03423309326172,83.802490234375,65.06620025634766,55.71604537963867,36.46537399291992
2016-05-19,45.819618225097656,83.8555908203125,64.84404754638672,55.48404312133789,36.448692321777344
2016-05-20,46.13327407836914,83.90872192382812,65.13728332519531,55.741844177246094,36.53203201293945
2016-05-23,46.025978088378906,83.8935317993164,64.8707046508789,55.64731979370117,36.44035339355469
2016-05-24,46.63679504394531,83.84799194335938,65.91026306152344,56.49801254272461,36.80699920654297
2016-05-25,47.024757385253906,83.86320495605469,65.94579315185547,56.738609313964844,36.873680114746094
2016-05-26,47.11554718017578,83.99217987060547,66.07909393310547,56.721435546875,36.98200988769531
2016-05-27,47.16506576538086,83.97709655761719,66.30122375488281,56.9190559387207,37.07367706298828
2016-05-31,47.04951095581055,84.03016662597656,66.1235122680664,56.76438903808594,37.048667907714844
2016-06-01,47.11554718017578,83.9830322265625,66.31011199951172,56.85032272338867,37.11534118652344
2016-06-02,47.198089599609375,84.19598388671875,66.48782348632812,56.89326858520508,37.26533508300781
2016-06-03,47.330162048339844,84.65235137939453,66.74546813964844,56.78157424926758,37.356998443603516
2016-06-06,47.61906051635742,84.53829193115234,66.70994567871094,57.1424560546875,37.332008361816406
2016-06-07,47.80890655517578,84.61431884765625,66.7276840209961,57.099510192871094,37.38200378417969
2016-06-08,47.99050521850586,84.64474487304688,67.1364517211914,57.271339416503906,37.58199691772461
2016-06-09,47.64382553100586,84.70561981201172,67.38520812988281,57.20262145996094,37.698646545410156
2016-06-10,46.810142517089844,84.81967163085938,66.99427032470703,56.738609313964844,37.54866409301758
2016-06-13,46.314884185791016,84.88811492919922,66.56779479980469,56.29179000854492,37.332008361816406
2016-06-14,46.001220703125,84.85009002685547,66.63886260986328,56.21442794799805,37.38200378417969
2016-06-15,46.141544342041016,85.03264617919922,66.48782348632812,56.05977249145508,37.332008361816406
2016-06-16,46.17455291748047,85.08586120605469,66.75434875488281,56.343326568603516,37.52366256713867
2016-06-17,46.29837417602539,85.02503967285156,66.33677673339844,56.11992263793945,37.356998443603516
2016-06-20,46.950462341308594,84.78926086425781,66.7276840209961,56.4808235168457,37.51531982421875
